# Color	Start Time	End Time	Duration
# hh mm
# hh mm	dd/mon/yyyy	hh mm	dd/mon/yyyy
Amber	11:10	29/Mar/2014	12:20	29/Mar/2014	01 10
Amber	19:45	30/Mar/2014	20:15	30/Mar/2014	00 30
Red	20:15	30/Mar/2014	20:40	30/Mar/2014	00 25
Black	20:40	30/Mar/2014	22:30	30/Mar/2014	01 50
Amber	22:30	30/Mar/2014	01:50	31/Mar/2014	03 20
Amber	08:40	31/Mar/2014	11:40	31/Mar/2014	03 00
Amber	04:45	03/Apr/2014	06:00	03/Apr/2014	01 15
Amber	02:00	05/May/2014	03:45	05/May/2014	01 45
Amber	20:45	08/May/2014	22:05	08/May/2014	01 20
Red	22:05	08/May/2014	22:30	08/May/2014	00 25
Black	22:30	08/May/2014	23:40	08/May/2014	01 10
Red	23:40	08/May/2014	00:15	09/May/2014	00 35
Amber	00:15	09/May/2014	02:05	09/May/2014	01 50
Amber	08:30	09/May/2014	10:20	09/May/2014	01 50
Amber	20:50	09/May/2014	22:20	09/May/2014	01 30
Amber	07:55	11/May/2014	11:55	11/May/2014	04 00
Amber	14:15	11/May/2014	21:50	11/May/2014	07 35
Red	21:50	11/May/2014	23:55	11/May/2014	02 05
Amber	23:55	11/May/2014	03:55	12/May/2014	04 00
Amber	15:30	20/May/2014	17:15	20/May/2014	01 45
Amber	03:15	21/May/2014	06:40	21/May/2014	03 25
Amber	21:35	08/Jun/2014	22:00	08/Jun/2014	00 25
Red	22:00	08/Jun/2014	23:10	08/Jun/2014	01 10
Amber	23:10	08/Jun/2014	23:45	08/Jun/2014	00 35
Amber	08:30	21/Jun/2014	10:50	21/Jun/2014	02 20
Amber	01:20	22/Jun/2014	02:05	22/Jun/2014	00 45
Red	02:05	22/Jun/2014	05:05	22/Jun/2014	03 00
Amber	05:05	22/Jun/2014	06:25	22/Jun/2014	01 20
Amber	15:50	22/Jul/2014	17:00	22/Jul/2014	01 10
Amber	22:15	24/Jul/2014	23:15	24/Jul/2014	01 00
Amber	20:15	01/Aug/2014	21:45	01/Aug/2014	01 30
Amber	00:40	03/Aug/2014	01:15	03/Aug/2014	00 35
Amber	18:35	12/Aug/2014	19:15	12/Aug/2014	00 40
Red	19:15	12/Aug/2014	20:30	12/Aug/2014	01 15
Amber	05:25	13/Aug/2014	05:55	13/Aug/2014	00 30
Red	05:55	13/Aug/2014	07:15	13/Aug/2014	01 20
Amber	07:15	13/Aug/2014	08:50	13/Aug/2014	01 35
Amber	10:50	13/Aug/2014	11:25	13/Aug/2014	00 35
Red	11:25	13/Aug/2014	13:00	13/Aug/2014	01 35
Amber	13:00	13/Aug/2014	15:55	13/Aug/2014	02 55
Amber	05:00	20/Aug/2014	06:50	20/Aug/2014	01 50
Amber	01:55	01/Oct/2014	03:30	01/Oct/2014	01 35
Amber	20:05	03/Oct/2014	21:45	03/Oct/2014	01 40
Amber	17:25	11/May/2015	19:35	11/May/2015	02 10
Amber	16:45	20/May/2015	17:30	20/May/2015	00 45
Red	17:30	20/May/2015	19:40	20/May/2015	02 10
Amber	19:40	20/May/2015	03:00	21/May/2015	07 20
Amber	03:30	23/May/2015	07:20	23/May/2015	03 50
Amber	10:10	23/May/2015	11:05	23/May/2015	00 55
Amber	14:40	23/May/2015	16:05	23/May/2015	01 25
Red	16:05	23/May/2015	18:30	23/May/2015	02 25
Amber	18:30	23/May/2015	19:20	23/May/2015	00 50
Amber	16:30	24/May/2015	17:40	24/May/2015	01 10
Amber	09:40	26/May/2015	10:00	26/May/2015	00 20
Red	10:00	26/May/2015	10:25	26/May/2015	00 25
Black	10:25	26/May/2015	11:30	26/May/2015	01 05
Amber	11:30	26/May/2015	12:30	26/May/2015	01 00
Amber	03:00	12/Jun/2015	04:20	12/Jun/2015	01 20
Amber	07:05	21/Jul/2015	08:25	21/Jul/2015	01 20
Amber	03:35	22/Jul/2015	15:30	22/Jul/2015	11 55
Amber	19:30	09/Aug/2015	21:30	09/Aug/2015	02 00
Amber	06:45	15/Aug/2015	08:00	15/Aug/2015	01 15
Red	08:00	15/Aug/2015	10:25	15/Aug/2015	02 25
Amber	10:25	15/Aug/2015	11:00	15/Aug/2015	00 35
Amber	05:35	02/Sep/2015	06:50	02/Sep/2015	01 15
Amber	06:15	21/Sep/2015	09:25	21/Sep/2015	03 10
Amber	14:20	26/Sep/2015	15:40	26/Sep/2015	01 20
Amber	21:45	03/Oct/2015	00:25	04/Oct/2015	02 40
Amber	04:25	04/Oct/2015	05:45	04/Oct/2015	01 20
Amber	14:00	05/Jan/2016	14:45	05/Jan/2016	00 45
Amber	16:35	04/Apr/2016	19:25	04/Apr/2016	02 50
Amber	09:30	10/Apr/2016	11:40	10/Apr/2016	02 10
Amber	06:30	13/Apr/2016	12:00	13/Apr/2016	05 30
Amber	08:20	22/Apr/2016	09:45	22/Apr/2016	01 25
Amber	18:10	03/May/2016	20:55	03/May/2016	02 45
Amber	06:00	10/May/2016	07:35	10/May/2016	01 35
Red	07:35	10/May/2016	09:35	10/May/2016	02 00
Amber	09:35	10/May/2016	11:20	10/May/2016	01 45
Red	11:20	10/May/2016	13:45	10/May/2016	02 25
Amber	13:45	10/May/2016	14:45	10/May/2016	01 00
Amber	01:55	21/May/2016	06:15	21/May/2016	04 20
Amber	16:35	28/May/2016	18:40	28/May/2016	02 05
Amber	06:25	06/Jun/2016	07:45	06/Jun/2016	01 20
Amber	11:30	06/Jun/2016	14:45	06/Jun/2016	03 15
Amber	04:45	08/Jun/2016	06:00	08/Jun/2016	01 15
Amber	03:35	11/Jun/2016	07:45	11/Jun/2016	04 10
Amber	08:35	06/Jul/2016	10:50	06/Jul/2016	02 15
Amber	21:55	09/Jul/2016	23:10	09/Jul/2016	01 15
Amber	07:35	13/Jul/2016	09:15	13/Jul/2016	01 40
Amber	05:20	02/Aug/2016	10:45	02/Aug/2016	05 25
Amber	12:30	09/Aug/2016	13:30	09/Aug/2016	01 00
Amber	06:10	10/Aug/2016	06:55	10/Aug/2016	00 45
Red	06:55	10/Aug/2016	08:35	10/Aug/2016	01 40
Amber	08:35	10/Aug/2016	10:10	10/Aug/2016	01 35
Amber	02:20	21/Aug/2016	04:10	21/Aug/2016	01 50
Amber	00:05	28/Aug/2016	00:30	28/Aug/2016	00 25
Red	00:30	28/Aug/2016	02:20	28/Aug/2016	01 50
Amber	02:20	28/Aug/2016	03:30	28/Aug/2016	01 10
Amber	06:55	01/Sep/2016	07:45	01/Sep/2016	00 50
Amber	11:45	09/Sep/2016	13:20	09/Sep/2016	01 35
Amber	12:35	10/Sep/2016	13:55	10/Sep/2016	01 20
Amber	05:25	01/Oct/2016	05:55	01/Oct/2016	00 30
Red	05:55	01/Oct/2016	07:00	01/Oct/2016	01 05
Amber	07:00	01/Oct/2016	07:35	01/Oct/2016	00 35
Amber	15:25	18/Oct/2016	18:15	18/Oct/2016	02 50
Amber	13:00	19/Oct/2016	15:30	19/Oct/2016	02 30
Red	15:30	19/Oct/2016	16:00	19/Oct/2016	00 30
Black	16:00	19/Oct/2016	17:15	19/Oct/2016	01 15
Red	17:15	19/Oct/2016	18:15	19/Oct/2016	01 00
Amber	18:15	19/Oct/2016	19:30	19/Oct/2016	01 15
Amber	15:20	21/Apr/2017	17:00	21/Apr/2017	01 40
Amber	09:40	04/May/2017	12:10	04/May/2017	02 30
Amber	06:40	24/May/2017	09:15	24/May/2017	02 35
Red	09:15	24/May/2017	11:30	24/May/2017	02 15
Black	11:30	24/May/2017	12:30	24/May/2017	01 00
Amber	12:30	24/May/2017	15:00	24/May/2017	02 30
Amber	02:50	13/Jun/2017	08:45	13/Jun/2017	05 55
Red	08:45	13/Jun/2017	11:50	13/Jun/2017	03 05
Amber	11:50	13/Jun/2017	12:30	13/Jun/2017	00 40
Amber	01:50	17/Jun/2017	02:25	17/Jun/2017	00 35
Red	02:25	17/Jun/2017	04:05	17/Jun/2017	01 40
Amber	20:40	17/Jun/2017	22:15	17/Jun/2017	01 35
Amber	01:20	21/Jun/2017	02:45	21/Jun/2017	01 25
Amber	15:15	17/Jul/2017	19:15	17/Jul/2017	04 00
Amber	20:15	17/Jul/2017	20:45	17/Jul/2017	00 30
Red	20:45	17/Jul/2017	22:30	17/Jul/2017	01 45
Amber	22:30	17/Jul/2017	23:25	17/Jul/2017	00 55
Amber	08:20	18/Jul/2017	11:30	18/Jul/2017	03 10
Amber	16:20	18/Jul/2017	20:00	18/Jul/2017	03 40
Amber	22:45	18/Jul/2017	01:20	19/Jul/2017	02 35
Amber	22:30	23/Jul/2017	00:45	24/Jul/2017	02 15
Amber	05:05	03/Aug/2017	05:30	03/Aug/2017	00 25
Red	05:30	03/Aug/2017	07:05	03/Aug/2017	01 35
Amber	07:05	03/Aug/2017	07:45	03/Aug/2017	00 40
Amber	06:20	04/Aug/2017	08:20	04/Aug/2017	02 00
Amber	08:00	23/Aug/2017	12:10	23/Aug/2017	04 10
Amber	05:10	27/Aug/2017	14:10	27/Aug/2017	09 00
Amber	06:15	28/Aug/2017	08:55	28/Aug/2017	02 40
Amber	08:00	23/Sep/2017	08:50	23/Sep/2017	00 50
Amber	03:10	17/Oct/2017	04:20	17/Oct/2017	01 10
Amber	13:10	06/Jun/2018	14:50	06/Jun/2018	01 40
Amber	06:50	08/Jun/2018	11:30	08/Jun/2018	04 40
Red	11:30	08/Jun/2018	12:30	08/Jun/2018	01 00
Amber	12:30	08/Jun/2018	14:15	08/Jun/2018	01 45
Amber	02:10	13/Jun/2018	05:45	13/Jun/2018	03 35
Amber	15:00	13/Jun/2018	18:15	13/Jun/2018	03 15
Amber	12:15	22/Jun/2018	16:15	22/Jun/2018	04 00
Amber	11:15	23/Jun/2018	13:40	23/Jun/2018	02 25
Amber	12:15	02/Jul/2018	13:15	02/Jul/2018	01 00
Amber	12:35	15/Jul/2018	14:00	15/Jul/2018	01 25
Amber	16:15	10/Aug/2018	18:50	10/Aug/2018	02 35
Amber	07:15	11/Aug/2018	12:05	11/Aug/2018	04 50
Amber	05:15	12/Aug/2018	06:45	12/Aug/2018	01 30
Amber	10:20	17/Aug/2018	11:25	17/Aug/2018	01 05
Amber	06:25	19/Aug/2018	09:15	19/Aug/2018	02 50
Amber	05:10	20/Aug/2018	07:45	20/Aug/2018	02 35
Amber	18:10	22/Aug/2018	19:45	22/Aug/2018	01 35
Amber	22:15	26/Aug/2018	23:05	26/Aug/2018	00 50
Red	23:05	26/Aug/2018	00:45	27/Aug/2018	01 40
Amber	00:45	27/Aug/2018	01:45	27/Aug/2018	01 00
Amber	21:10	27/Aug/2018	02:20	28/Aug/2018	05 10
Amber	13:20	28/Aug/2018	14:45	28/Aug/2018	01 25
Amber	14:10	29/Aug/2018	18:40	29/Aug/2018	04 30
Red	18:40	29/Aug/2018	21:50	29/Aug/2018	03 10
Amber	21:50	29/Aug/2018	22:30	29/Aug/2018	00 40
Amber	12:55	01/Sep/2018	14:15	01/Sep/2018	01 20
Amber	07:40	02/Sep/2018	09:45	02/Sep/2018	02 05
Amber	09:10	16/Sep/2018	10:55	16/Sep/2018	01 45
Red	10:55	16/Sep/2018	18:50	16/Sep/2018	07 55
Amber	18:50	16/Sep/2018	22:30	16/Sep/2018	03 40
Amber	10:10	24/Sep/2018	12:00	24/Sep/2018	01 50
Amber	09:00	19/Feb/2019	10:10	19/Feb/2019	01 10
Amber	11:35	06/Mar/2019	15:20	06/Mar/2019	03 45
Amber	21:50	11/Apr/2019	23:45	11/Apr/2019	01 55
Amber	21:35	18/Apr/2019	22:35	18/Apr/2019	01 00
Amber	14:40	19/Apr/2019	19:10	19/Apr/2019	04 30
Amber	13:40	20/Apr/2019	14:20	20/Apr/2019	00 40
Red	14:20	20/Apr/2019	15:20	20/Apr/2019	01 00
Amber	15:20	20/Apr/2019	16:45	20/Apr/2019	01 25
Amber	16:00	27/Apr/2019	18:10	27/Apr/2019	02 10
Amber	22:05	20/May/2019	24:00	20/May/2019	01 55
Amber	20:15	21/May/2019	21:45	21/May/2019	01 30
Amber	10:40	26/May/2019	12:15	26/May/2019	01 35
Amber	05:00	27/May/2019	08:15	27/May/2019	03 15
Amber	10:15	28/May/2019	11:45	28/May/2019	01 30
Amber	02:50	01/Jun/2019	04:05	01/Jun/2019	01 15
Amber	09:05	04/Jun/2019	10:05	04/Jun/2019	01 00
Amber	05:25	11/Jun/2019	07:40	11/Jun/2019	02 15
Amber	08:45	13/Jun/2019	10:00	13/Jun/2019	01 15
Amber	14:30	13/Jun/2019	17:20	13/Jun/2019	02 50
Amber	00:45	14/Jun/2019	01:45	14/Jun/2019	01 00
Amber	16:15	25/Jun/2019	17:55	25/Jun/2019	01 40
Amber	00:45	03/Jul/2019	02:05	03/Jul/2019	01 20
Amber	14:05	19/Jul/2019	15:15	19/Jul/2019	01 10
Amber	18:45	19/Jul/2019	19:45	19/Jul/2019	01 00
Amber	12:10	20/Jul/2019	13:30	20/Jul/2019	01 20
Amber	11:55	31/Jul/2019	14:35	31/Jul/2019	02 40
Amber	17:30	31/Jul/2019	20:00	31/Jul/2019	02 30
Red	20:00	31/Jul/2019	21:30	31/Jul/2019	01 30
Amber	07:25	01/Aug/2019	21:00	01/Aug/2019	13 35
Amber	03:25	02/Aug/2019	04:40	02/Aug/2019	01 15
Amber	04:45	14/Aug/2019	06:10	14/Aug/2019	01 25
Amber	11:15	17/Aug/2019	12:30	17/Aug/2019	01 15
Amber	00:50	25/Aug/2019	02:40	25/Aug/2019	01 50
Amber	11:30	25/Aug/2019	14:45	25/Aug/2019	03 15
Amber	23:55	25/Aug/2019	00:40	26/Aug/2019	00 45
Red	00:40	26/Aug/2019	03:25	26/Aug/2019	02 45
Amber	03:25	26/Aug/2019	05:00	26/Aug/2019	01 35
Amber	12:25	02/Sep/2019	14:00	02/Sep/2019	01 35
Amber	23:00	06/Oct/2019	00:30	07/Oct/2019	01 30
Amber	03:15	14/Oct/2019	10:00	14/Oct/2019	06 45
Amber	10:10	13/Feb/2020	11:15	13/Feb/2020	01 05
Amber	10:45	18/Mar/2020	11:45	18/Mar/2020	01 00
Amber	21:25	11/May/2020	23:10	11/May/2020	01 45
Amber	10:10	18/May/2020	11:15	18/May/2020	01 05
Amber	01:10	21/May/2020	02:30	21/May/2020	01 20
Red	02:30	21/May/2020	04:30	21/May/2020	02 00
Amber	04:30	21/May/2020	05:15	21/May/2020	00 45
Amber	10:05	25/May/2020	10:35	25/May/2020	00 30
Red	10:35	25/May/2020	11:40	25/May/2020	01 05
Amber	11:40	25/May/2020	12:40	25/May/2020	01 00
Amber	04:30	30/May/2020	09:00	30/May/2020	04 30
Red	09:00	30/May/2020	10:25	30/May/2020	01 25
Amber	10:25	30/May/2020	12:05	30/May/2020	01 40
Amber	00:40	06/Jun/2020	01:30	06/Jun/2020	00 50
Red	01:30	06/Jun/2020	02:55	06/Jun/2020	01 25
Black	02:55	06/Jun/2020	05:40	06/Jun/2020	02 45
Red	05:40	06/Jun/2020	06:30	06/Jun/2020	00 50
Amber	06:30	06/Jun/2020	08:05	06/Jun/2020	01 35
Amber	06:20	07/Jun/2020	07:30	07/Jun/2020	01 10
Red	07:30	07/Jun/2020	11:00	07/Jun/2020	03 30
Amber	11:00	07/Jun/2020	12:35	07/Jun/2020	01 35
Amber	08:55	08/Jun/2020	11:15	08/Jun/2020	02 20
Amber	19:55	05/Aug/2020	00:40	06/Aug/2020	04 45
Amber	23:20	18/Aug/2020	10:50	19/Aug/2020	11 30
Amber	08:55	05/Sep/2020	09:55	05/Sep/2020	01 00
Red	09:55	05/Sep/2020	10:55	05/Sep/2020	01 00
Amber	10:55	05/Sep/2020	11:15	05/Sep/2020	00 20
Amber	04:25	08/Sep/2020	10:00	08/Sep/2020	05 35
Amber	14:10	12/Sep/2020	16:00	12/Sep/2020	01 50
Amber	21:30	12/Sep/2020	22:30	12/Sep/2020	01 00
Amber	12:10	15/Sep/2020	17:15	15/Sep/2020	05 05
Amber	14:30	21/Sep/2020	18:00	21/Sep/2020	03 30
Red	18:00	21/Sep/2020	20:10	21/Sep/2020	02 10
Amber	20:10	21/Sep/2020	21:40	21/Sep/2020	01 30
Amber	18:10	28/Sep/2020	19:40	28/Sep/2020	01 30
Amber	19:15	30/Sep/2020	19:50	30/Sep/2020	00 35
Red	19:50	30/Sep/2020	20:10	30/Sep/2020	00 20
Black	20:10	30/Sep/2020	21:25	30/Sep/2020	01 15
Red	21:25	30/Sep/2020	22:45	30/Sep/2020	01 20
Amber	22:45	30/Sep/2020	23:30	30/Sep/2020	00 45
Amber	07:25	05/Oct/2020	08:05	05/Oct/2020	00 40
Red	08:05	05/Oct/2020	09:05	05/Oct/2020	01 00
Amber	09:05	05/Oct/2020	09:30	05/Oct/2020	00 25
Amber	19:15	04/May/2021	21:45	04/May/2021	02 30
Amber	08:10	01/Jun/2021	09:35	01/Jun/2021	01 25
Amber	15:30	01/Jun/2021	17:15	01/Jun/2021	01 45
Red	17:15	01/Jun/2021	18:15	01/Jun/2021	01 00
Amber	18:15	01/Jun/2021	21:10	01/Jun/2021	02 55
Amber	20:25	11/Jun/2021	22:45	11/Jun/2021	02 20
Amber	06:50	22/Jun/2021	08:30	22/Jun/2021	01 40
Amber	14:10	23/Jun/2021	15:30	23/Jun/2021	01 20
Amber	07:00	24/Jun/2021	08:20	24/Jun/2021	01 20
Amber	13:30	24/Jun/2021	14:45	24/Jun/2021	01 15
Amber	06:00	26/Jun/2021	08:25	26/Jun/2021	02 25
Amber	05:05	28/Jun/2021	05:55	28/Jun/2021	00 50
Red	05:55	28/Jun/2021	08:20	28/Jun/2021	02 25
Black	08:20	28/Jun/2021	11:05	28/Jun/2021	02 45
Red	11:05	28/Jun/2021	11:45	28/Jun/2021	00 40
Amber	11:45	28/Jun/2021	12:30	28/Jun/2021	00 45
Amber	06:20	18/Jul/2021	07:45	18/Jul/2021	01 25
Amber	02:35	19/Jul/2021	03:50	19/Jul/2021	01 15
Amber	12:30	19/Jul/2021	14:05	19/Jul/2021	01 35
Amber	11:40	20/Jul/2021	15:40	20/Jul/2021	04 00
Amber	00:05	25/Jul/2021	03:00	25/Jul/2021	02 55
Amber	07:15	30/Jul/2021	08:40	30/Jul/2021	01 25
Amber	17:10	04/Aug/2021	22:15	04/Aug/2021	05 05
Amber	00:35	06/Aug/2021	01:30	06/Aug/2021	00 55
Red	01:30	06/Aug/2021	03:55	06/Aug/2021	02 25
Amber	03:55	06/Aug/2021	04:35	06/Aug/2021	00 40
Amber	00:40	09/Aug/2021	02:55	09/Aug/2021	02 15
Amber	10:05	29/Aug/2021	12:15	29/Aug/2021	02 10
Amber	23:20	07/Oct/2021	11:20	08/Oct/2021	12 00
Red	11:20	08/Oct/2021	11:45	08/Oct/2021	00 25
Black	11:45	08/Oct/2021	12:45	08/Oct/2021	01 00
Red	12:45	08/Oct/2021	17:45	08/Oct/2021	05 00
Amber	17:45	08/Oct/2021	19:25	08/Oct/2021	01 40
Amber	13:00	09/Oct/2021	21:05	09/Oct/2021	08 05
Amber	14:02	13/Oct/2021	17:10	13/Oct/2021	03 08
